id;"protected;";"followers_count;";"friends_count;";"favourites_count;";"profile_use_background_image;";"hashtags_average;";"mentions_average;";"urls_average;";"description;";"statuses_count;";"listed_count;";"verified;";"contributors_enabled;";"default_profile;";"default_profile_image;";"is_translator;";is_fake
590;FALSE;26;8;17;TRUE;0.75;0.1;0.1;113;100;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
591;FALSE;4255;4254;8;FALSE;0;0;1;18;148068;15;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
592;FALSE;729;1907;0;TRUE;1.15;0.75;0.95;24;1308;1;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
593;FALSE;0;6;0;TRUE;3;0;1;0;4649;0;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE
594;FALSE;2418;20;4;FALSE;0.1;0.05;0;4;859;6;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
595;FALSE;115;191;13;TRUE;5;0;1;157;1424;0;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE
596;FALSE;7;17;94;TRUE;0.5;0.88;0.13;0;8;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
597;FALSE;858;0;0;TRUE;0.7;0;0;6;85256;90;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
598;FALSE;10552;23;1509;FALSE;0;1;0.05;6;1547;5;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
599;FALSE;6;56;19;TRUE;0.5;1.1;0.55;0;23;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
600;FALSE;167;122;2489;TRUE;0.35;0.35;0.25;145;14858;1;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
601;FALSE;85;162;7;TRUE;0;0;0;0;352;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
602;FALSE;156;309;2;TRUE;2;0;0.35;21;6576;3;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
603;FALSE;11295;3967;72;TRUE;0.3;0.5;0.45;98;37;9;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
604;FALSE;0;0;0;TRUE;0.55;0;1;0;2029;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
605;FALSE;3;0;0;FALSE;3.35;0.05;0.85;62;390;0;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
606;FALSE;1072078;31;1;TRUE;0.5;0.2;1;120;314987;1365;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE
607;FALSE;1667;1756;1;TRUE;7.1;0;0.8;76;42150;55;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
608;FALSE;4;32;884;TRUE;0;2.65;0.65;0;1035;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
609;FALSE;11510;8412;1;FALSE;0.25;0;1.1;0;39181;35;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
610;FALSE;0;20;0;TRUE;0.45;0;1;0;6687;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
611;FALSE;4451;4562;6;TRUE;0;0;1;99;585398;70;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
612;FALSE;9082;4;26;TRUE;0;0;1.6;30;29199;35;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
613;FALSE;706;22;3;FALSE;4.26;0.05;0.95;160;699;0;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
614;FALSE;0;15;0;TRUE;1;0;1;0;1;0;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
615;FALSE;4;22;0;TRUE;3.55;0;1;79;1295;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
616;FALSE;2206;0;6;TRUE;0.1;0;1;14;65;1;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
617;FALSE;1;21;0;TRUE;3.45;0;1;135;1305;1;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
618;FALSE;1134;118;5;TRUE;0;0;0.95;49;654;1;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
619;FALSE;2779;5;0;TRUE;0.5;0.2;0.75;48;566;11;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
620;FALSE;1;35;0;TRUE;0.43;0.14;0.57;0;7;0;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE
621;FALSE;1000;0;0;FALSE;2;0;1;134;73294;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
622;FALSE;94;8;4;TRUE;1;0;0.15;0;179;3;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
623;FALSE;4;0;28;FALSE;2.6;0.15;1.05;53;20;0;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
624;FALSE;1;12;0;TRUE;3;0;1;0;5949;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
625;FALSE;193;33;0;TRUE;0.8;0;1;25;2059;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
626;FALSE;161;115;5;FALSE;1;0;1;0;117968;0;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
627;FALSE;4;0;0;TRUE;0.85;0;1;8;6049;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
628;FALSE;16158;14434;114;TRUE;0.6;0.6;0.25;119;38;12;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
629;FALSE;1;42;14047;TRUE;2.6;0.15;0.85;0;4768;11;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
630;FALSE;1;21;0;TRUE;3.5;0;1;114;1269;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
631;FALSE;466;1;11;FALSE;2.4;0;1;94;256;2;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
632;FALSE;9;78;0;FALSE;2.4;0;1.9;47;20;0;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
633;FALSE;24;7;3;TRUE;1;0.05;0.8;47;43;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
634;FALSE;0;0;0;FALSE;1.5;0;1;50;2;0;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
635;FALSE;87;21;0;TRUE;2;0;2;0;22;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
636;FALSE;1458;1221;18;TRUE;0.75;0;1;0;6638;1;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
637;FALSE;1;14;0;TRUE;1.5;1.25;0.6;114;265;0;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE
638;FALSE;740;638;2;TRUE;0.25;0;1.05;27;2638;2;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
639;FALSE;71;26;1;TRUE;4.7;0;0;40;706;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
640;FALSE;75;0;0;TRUE;0.65;0;0;0;378015;1;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE
641;FALSE;3;58;0;TRUE;0.67;0;0.33;19;3;0;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE
642;FALSE;1559;2959;0;TRUE;1.5;0.4;1;58;1232;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
643;FALSE;1;0;0;TRUE;0.42;0;1;0;2921;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
644;FALSE;1260;688;2;TRUE;0.84;0;1;160;377697;82;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
645;FALSE;989;9;358;TRUE;0.05;0;1.05;39;33406;27;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
646;FALSE;10030;2;104;FALSE;0.1;0;1;32;506;4;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
647;FALSE;28;122;3;TRUE;0;1.55;0.65;0;2781;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
648;FALSE;1;20;1;TRUE;4.33;0;1;0;3;0;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE
649;FALSE;19;41;140;TRUE;4.67;0;1;0;3;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
650;FALSE;1422;1;0;TRUE;0;0;1;37;40485;12;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
651;FALSE;2;13;0;TRUE;1.5;1.25;0.6;77;259;0;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE
652;FALSE;145754;47117;4;TRUE;0;0.1;0.95;0;293525;106;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
653;FALSE;39;60;13;TRUE;1.5;0;0.05;48;1593;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
654;FALSE;1236;3093;14;TRUE;0.95;0.75;1;31;6420;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
655;FALSE;11204;10284;45;TRUE;0.1;8.85;0.1;33;1103;6;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
656;FALSE;0;27;6;TRUE;0.25;1.13;0;0;8;0;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE
657;FALSE;1594;2281;5;TRUE;0.65;0;0;156;381;2;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
658;FALSE;6;1;0;TRUE;0;0;0;0;46932;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
659;FALSE;89;229;2;TRUE;3;0;1.2;34;200;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
660;FALSE;1;4;0;TRUE;1;0;1;0;542;3;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE
661;FALSE;11;7;176;TRUE;0.74;1.11;0;33;204;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
662;FALSE;0;0;0;TRUE;4.33;0;1;0;3;0;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE
663;FALSE;0;37;0;TRUE;0;0;0;0;3;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
664;FALSE;63;0;0;TRUE;0.6;0;0;0;254750;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
665;FALSE;109;240;0;FALSE;3.86;0;1;0;7;0;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
666;FALSE;50;252;0;FALSE;0;0;1;0;5642;0;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
667;FALSE;2564;507;33;FALSE;0.65;0.25;0.95;0;404;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
668;FALSE;1213303;991;1;TRUE;0.1;0.15;0.65;103;190996;795;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE
669;FALSE;34003;0;2;FALSE;0;0;0.5;81;3070;143;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
670;FALSE;5;26;1;TRUE;1.1;0.75;1.25;0;138;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
671;FALSE;20;77;0;TRUE;0;0;1;16;3074;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
672;FALSE;7;24;0;TRUE;4;0;1;0;6;0;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE
673;FALSE;656;1829;27;FALSE;1.6;4.5;0.6;21;1031;0;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
674;FALSE;5428;90;12;TRUE;0;0;0.85;64;60513;32;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
675;TRUE;240;80;809;FALSE;0;0;0;0;4;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
676;FALSE;629;541;609;TRUE;0.4;0.35;0.35;171;1356;9;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
677;FALSE;531;720;1306;TRUE;0.2;0.65;0.4;70;2394;11;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
678;FALSE;789;241;4343;TRUE;0;1.1;0.05;23;6268;52;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
679;TRUE;156;133;458;TRUE;0.1;0.85;0.6;29;1095;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
680;FALSE;765;457;2882;TRUE;0.81;0;0;24;1148;1;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
681;FALSE;593;111;670;FALSE;0.4;0.95;0.35;80;2775;5;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
682;FALSE;3088;1807;866;TRUE;0;0.85;0.45;36;2921;56;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
683;FALSE;429;471;41;TRUE;0.1;0.5;0;0;122;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
684;FALSE;57;93;129;FALSE;0.15;1.3;0.25;13;49;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
685;FALSE;361;189;906;FALSE;0.15;1.45;0.35;34;3819;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
686;FALSE;142;127;104;TRUE;0.65;1;0.25;45;140;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
687;FALSE;371;643;2642;TRUE;0.05;0.65;0.45;83;783;1;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
688;TRUE;26;96;172;TRUE;0;0.25;0;0;16;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
689;FALSE;229;142;674;FALSE;0.15;0.75;0.05;25;3776;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
690;FALSE;176104;340;36975;TRUE;0.1;0.8;0.1;88;11117;217;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
691;FALSE;132;149;33;TRUE;0.1;0.8;0.45;0;462;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
692;FALSE;46;107;53;TRUE;0.95;1.3;0.5;0;22;3;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
693;FALSE;222;185;957;TRUE;0;0.85;0.1;99;342;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
694;FALSE;351;508;400;TRUE;0.45;0.75;0.3;90;1163;21;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
695;FALSE;132;101;1624;TRUE;0.05;1;0.1;36;744;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
696;FALSE;440;269;942;TRUE;0.35;1;0.15;26;6830;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
697;FALSE;1816;1671;1957;TRUE;0.35;0.6;0;19;3525;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
698;FALSE;202;126;698;TRUE;0.16;0.68;0.11;22;1938;0;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
699;FALSE;385;561;2869;TRUE;0.1;0.65;0.1;15;2892;2;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
700;FALSE;2149;331;262;FALSE;0.25;0.1;1.05;36;6534;4;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
701;FALSE;19;82;23;TRUE;3.05;0;1;0;261;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
702;FALSE;103;46;5;TRUE;8;0;1;32;2028;1;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
703;FALSE;36;85;6;TRUE;0.7;0;1.3;108;352;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
704;FALSE;456;1046;82;TRUE;1;0;1;0;2465;1;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
705;FALSE;74;0;3;TRUE;4.35;0.25;0.15;123;161;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
706;FALSE;215;835;0;FALSE;1.1;0;1;32;15933;139;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
707;FALSE;1;98;79;TRUE;0;0;1;80;79;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
708;FALSE;57740;1;3;TRUE;0;1;2;84;7420488;692;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
709;FALSE;8895;2;0;TRUE;0;0.95;1;62;1158743;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
710;FALSE;2483;0;0;TRUE;0;1;1;62;920451;0;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
711;FALSE;3303;2;0;TRUE;0;0.85;1;62;1077959;56;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
712;FALSE;3500;0;0;TRUE;0;0.95;1;62;841984;39;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
713;FALSE;3163;138;19;TRUE;0;0.9;1;62;953452;0;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
714;FALSE;2477;0;0;TRUE;0;0.9;1;62;927384;31;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
715;FALSE;8895;2;0;TRUE;0;0.95;1;62;1158743;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
716;FALSE;3303;2;0;TRUE;0;0.85;1;62;1077959;56;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
717;FALSE;4089;2;0;TRUE;0;0.95;1;62;1050117;49;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
718;FALSE;2940;0;0;TRUE;0;0.9;1;62;1024911;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
719;FALSE;3032;1;0;TRUE;0;0.95;1;62;978422;39;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
720;FALSE;2946;0;1;TRUE;0;0.85;1;62;963973;38;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
721;FALSE;3163;138;19;TRUE;0;0.9;1;62;953451;59;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
722;FALSE;2643;0;0;TRUE;0;0.9;1;62;943479;29;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
723;FALSE;2477;0;0;TRUE;0;0.9;1;62;927384;31;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
724;FALSE;2517;0;0;TRUE;0;0.95;1;62;921244;36;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
725;FALSE;2483;0;0;TRUE;0;1;1;62;920449;0;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
726;FALSE;6;2;0;TRUE;0;1;0;62;5;1;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
727;FALSE;2426;0;168;FALSE;0;0.9;1;62;914631;28;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
728;FALSE;2500;0;67;FALSE;0;1;1;62;914096;28;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
729;FALSE;2574;0;0;TRUE;0;0.9;1;62;912391;29;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
730;FALSE;2582;0;0;TRUE;0;0.95;1;62;909623;35;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
731;FALSE;3500;0;0;TRUE;0;0.95;1;62;841984;39;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
732;FALSE;2;1;7;TRUE;0;0.75;0;86;4;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
733;FALSE;2357;0;11;TRUE;0;0.9;1;62;813376;20;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
734;FALSE;4;2;0;TRUE;0;0.67;0;0;3;1;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
735;FALSE;2282;0;0;TRUE;0;0.75;1;62;807820;31;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
736;FALSE;65;137;2;TRUE;0.36;0.73;0;15;11;0;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
737;FALSE;4;0;0;TRUE;0;0.5;0;62;8;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
738;FALSE;19;2;24;TRUE;0;0.65;0;0;429;1;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
739;FALSE;14;1;3;TRUE;0;1.1;0.05;62;71;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
740;FALSE;15;1;0;TRUE;0;0.8;0;62;79;1;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
741;FALSE;3;0;0;TRUE;0;0.95;0.75;62;28;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
742;FALSE;3;0;4;TRUE;0.1;0.7;0.7;62;10;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
743;FALSE;1;0;0;TRUE;0;1;1;86;1;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
744;FALSE;33;3;4;TRUE;0;0.33;0;62;3;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
745;FALSE;7;16;0;TRUE;0;0.8;0;62;46;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
746;FALSE;3;0;0;TRUE;0;0;0;23;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
747;FALSE;1;2;0;TRUE;0;0;0;86;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
748;FALSE;24;3;0;TRUE;0;1;1;62;1;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
749;FALSE;3;3;1;TRUE;0;1.11;1;62;9;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
750;FALSE;3;8;0;TRUE;0.25;0.8;0;62;84;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
751;FALSE;5;1;6;TRUE;0;0.53;0.8;21;15;1;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
752;FALSE;13;1;0;TRUE;0.2;0.25;0.25;62;37;0;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
753;FALSE;2;0;0;TRUE;0;1;1;62;3;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
754;FALSE;3;0;10;TRUE;0;0;1;97;39;0;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
755;FALSE;3;0;0;TRUE;0;0.5;1;0;4;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
756;FALSE;0;1;0;TRUE;0;1;0;61;4;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
757;FALSE;5;0;0;TRUE;0;0.92;1;0;13;1;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
758;FALSE;7;0;0;TRUE;0;0.75;1;62;4;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
759;FALSE;42;375;1;TRUE;0;0.5;0.88;62;8;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
760;FALSE;4;1;8;TRUE;0;1.21;0.29;0;14;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
761;FALSE;1;8;0;TRUE;0;0.75;0.8;41;24;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
762;FALSE;1;0;0;TRUE;0;1;0;10;2;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
763;FALSE;8;20;9;TRUE;0;0.88;0;62;8;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
764;FALSE;100;0;57;TRUE;0;0.95;0;62;156;2;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
765;FALSE;2;0;0;TRUE;0;1;0;61;60;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
766;FALSE;1;0;0;TRUE;0;1.21;1;62;14;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
767;FALSE;3;0;0;TRUE;0;1;1;6;1;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
768;FALSE;6;17;0;TRUE;0;0.8;0.2;86;5;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
769;FALSE;1;4;0;TRUE;0;0.8;0.25;0;21;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
770;FALSE;2;14;10;TRUE;0;0.5;0;6;31;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
771;FALSE;1;0;0;TRUE;0;1;1;62;3;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
772;FALSE;1;0;0;TRUE;0;1;1;62;4;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
773;FALSE;2;7;220;TRUE;0;0.9;0;62;303;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
774;FALSE;3;2;0;TRUE;0;0.9;0;85;57;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
775;FALSE;2;1;27;TRUE;0;1;0;62;7;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
776;FALSE;18;2;0;TRUE;0;0;0;96;0;1;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
777;FALSE;128;856;37;TRUE;0;0.85;0.75;111;116;2;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
778;FALSE;1;0;0;TRUE;0;0;0;0;0;1;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
779;FALSE;11;2;0;TRUE;0;0.75;1;62;108;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
780;FALSE;2;2;0;TRUE;0;0.2;1;0;5;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
781;FALSE;1;2;0;TRUE;0;0.4;1;0;5;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
782;FALSE;3;1;0;TRUE;0.69;0.19;0.25;0;16;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
783;FALSE;86;281;0;TRUE;0;0;0;86;0;0;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
784;FALSE;3;0;0;TRUE;0;1.63;0.25;0;16;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
785;FALSE;1;1;0;TRUE;0;1.61;0.28;0;18;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
786;FALSE;1;1;0;TRUE;0;1.61;0.28;0;18;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
787;FALSE;2;0;0;TRUE;0.76;0.12;0.24;0;17;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
788;FALSE;1;0;0;TRUE;0;1;0;0;1;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
789;FALSE;2;0;0;TRUE;0;0;0;62;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
790;FALSE;2;2;0;TRUE;0;0.85;1;62;66;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
791;FALSE;0;0;0;TRUE;0;0;0;0;0;0;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE
792;FALSE;0;0;0;TRUE;0;0;0;0;0;0;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE
793;FALSE;57742;1;3;TRUE;0;1;2;84;7425857;687;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
794;FALSE;6;10;0;FALSE;5;0;0;24;498;0;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
795;FALSE;26045;8342;621;FALSE;2.55;0;1.6;160;2035;31;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
796;FALSE;300529;60596;0;TRUE;2.2;0.75;0.65;70;17418;374;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
797;FALSE;17;8;150;TRUE;1.85;0;0;56;749;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
798;FALSE;7560;13;15897;TRUE;1.7;0;1.1;101;3580;4;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
799;FALSE;377;17;1;FALSE;2.25;0.35;1.05;160;316;0;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
800;FALSE;1344;978;0;TRUE;0;2.8;0.75;40;31862;1;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
801;FALSE;48;261;14;TRUE;0.5;1.05;1;56;4498;0;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE
802;FALSE;294;1145;17;TRUE;1.2;0.6;0.05;57;1929;0;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
